ANADIA-AL,AL, 429.16 , -   , 429.16 ," 2,538.60 "
ATALAIA-AL,AL, 554.33 , -   , 554.33 ," 3,279.02 "
BARRA DE SANTO ANTONIO-AL,AL, 411.28 , -   , 411.28 ," 2,432.82 "
BARRA DE SAO MIGUEL-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
BOCA DA MATA-AL,AL, 482.80 , -   , 482.80 ," 2,855.93 "
BRANQUINHA-AL,AL, 375.51 , -   , 375.51 ," 2,221.26 "
CAJUEIRO-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
CAMPESTRE-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
CAMPO ALEGRE-AL,AL, 572.21 , -   , 572.21 ," 3,384.79 "
CAPELA-AL,AL, 429.16 , -   , 429.16 ," 2,538.60 "
CHA PRETA-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
COLONIA LEOPOLDINA-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
COQUEIRO SECO-AL,AL," 536,062.81 ", 88.72 ," 536,151.53 "," 4,089,224.65 "
CORURIPE-AL,AL," 571,848.40 "," 40,049.53 "," 611,897.93 "," 3,166,151.59 "
FELIZ DESERTO-AL,AL," 12,936.77 "," 18,079.14 "," 31,015.91 "," 183,468.41 "
FLEXEIRAS-AL,AL, 393.39 , -   , 393.39 ," 2,327.04 "
IBATEGUARA-AL,AL, 411.28 , -   , 411.28 ," 2,432.82 "
IGREJA NOVA-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
JACUIPE-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
JAPARATINGA-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
JEQUIA DA PRAIA-AL,AL, 393.39 , -   , 393.39 ," 2,327.04 "
JOAQUIM GOMES-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
JUNDIA-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
JUNQUEIRO-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
MACEIO-AL,AL," 543,459.11 "," 15,290.36 "," 558,749.47 "," 4,272,700.01 "
MARAGOGI-AL,AL, 500.68 , -   , 500.68 ," 2,961.69 "
MARECHAL DEODORO-AL,AL," 906,521.71 "," 33,581.07 "," 940,102.78 "," 6,459,879.06 "
MATRIZ DE CAMARAGIBE-AL,AL, 464.92 , -   , 464.92 ," 2,750.14 "
MESSIAS-AL,AL, 411.28 , -   , 411.28 ," 2,432.82 "
MURICI-AL,AL, 482.80 , -   , 482.80 ," 2,855.93 "
NOVO LINO-AL,AL, 393.39 , -   , 393.39 ," 2,327.04 "
PARIPUEIRA-AL,AL," 536,108.81 "," 6,987.17 "," 543,095.98 "," 4,126,312.78 "
PASSO DE CAMARAGIBE-AL,AL, 411.28 , -   , 411.28 ," 2,432.82 "
PENEDO-AL,AL," 209,436.82 ", 58.19 ," 209,495.01 "," 1,581,907.02 "
PIACABUCU-AL,AL, 429.16 , -   , 429.16 ," 2,538.60 "
PILAR-AL,AL," 657,023.98 "," 98,779.14 "," 755,803.12 "," 5,661,133.94 "
PINDOBA-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
PORTO CALVO-AL,AL, 482.80 , -   , 482.80 ," 2,855.93 "
PORTO DE PEDRAS-AL,AL, 357.63 , -   , 357.63 ," 2,115.48 "
PORTO REAL DO COLEGIO-AL,AL, 447.04 , -   , 447.04 ," 2,644.36 "
RIO LARGO-AL,AL," 210,368.11 "," 1,729.82 "," 212,097.93 "," 1,388,552.54 "
ROTEIRO-AL,AL," 537,772.65 ", 335.83 ," 538,108.48 "," 4,107,212.55 "
