ANADIA-AL,AL, 341.85 , -   , 341.85 ," 4,040.50 "
ATALAIA-AL,AL, 441.56 , -   , 441.56 ," 5,219.00 "
BARRA DE SANTO ANTONIO-AL,AL, 327.61 , -   , 327.61 ," 3,872.13 "
BARRA DE SAO MIGUEL-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
BOCA DA MATA-AL,AL, 384.58 , -   , 384.58 ," 4,545.56 "
BRANQUINHA-AL,AL, 299.12 , -   , 299.12 ," 3,535.44 "
CAJUEIRO-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
CAMPESTRE-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
CAMPO ALEGRE-AL,AL, 455.80 , -   , 455.80 ," 5,387.35 "
CAPELA-AL,AL, 341.85 , -   , 341.85 ," 4,040.50 "
CHA PRETA-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
COLONIA LEOPOLDINA-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
COQUEIRO SECO-AL,AL," 592,511.45 ", 95.27 ," 592,606.72 "," 6,125,753.27 "
CORURIPE-AL,AL," 387,484.96 "," 33,426.59 "," 420,911.55 "," 6,298,848.37 "
FELIZ DESERTO-AL,AL," 10,305.00 "," 14,401.24 "," 24,706.24 "," 292,014.55 "
FLEXEIRAS-AL,AL, 313.36 , -   , 313.36 ," 3,703.80 "
IBATEGUARA-AL,AL, 327.61 , -   , 327.61 ," 3,872.13 "
IGREJA NOVA-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
JACUIPE-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
JAPARATINGA-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
JEQUIA DA PRAIA-AL,AL, 313.36 , -   , 313.36 ," 3,703.80 "
JOAQUIM GOMES-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
JUNDIA-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
JUNQUEIRO-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
MACEIO-AL,AL," 602,866.54 "," 14,283.35 "," 617,149.89 "," 5,702,193.58 "
MARAGOGI-AL,AL, 398.83 , -   , 398.83 ," 4,713.94 "
MARECHAL DEODORO-AL,AL," 787,274.18 "," 20,967.28 "," 808,241.46 "," 8,225,436.31 "
MATRIZ DE CAMARAGIBE-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
MESSIAS-AL,AL, 327.61 , -   , 327.61 ," 3,872.13 "
MURICI-AL,AL, 384.58 , -   , 384.58 ," 4,545.56 "
NOVO LINO-AL,AL, 313.36 , -   , 313.36 ," 3,703.80 "
PARIPUEIRA-AL,AL," 592,401.80 "," 4,544.94 "," 596,946.74 "," 8,828,893.43 "
PASSO DE CAMARAGIBE-AL,AL, 327.61 , -   , 327.61 ," 3,872.13 "
PENEDO-AL,AL," 230,103.79 ", 60.01 ," 230,163.80 "," 2,217,747.83 "
PIACABUCU-AL,AL, 341.85 , -   , 341.85 ," 4,040.50 "
PILAR-AL,AL," 681,624.01 "," 103,118.69 "," 784,742.70 "," 6,999,966.36 "
PINDOBA-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
PORTO CALVO-AL,AL, 384.58 , -   , 384.58 ," 4,545.56 "
PORTO DE PEDRAS-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
PORTO REAL DO COLEGIO-AL,AL, 356.10 , -   , 356.10 ," 4,208.87 "
RIO LARGO-AL,AL," 232,018.00 "," 5,269.63 "," 237,287.63 "," 2,276,358.26 "
ROTEIRO-AL,AL," 592,855.81 ", 358.89 ," 593,214.70 "," 6,421,785.92 "
SANTA LUZIA DO NORTE-AL,AL, -   , -   , -   ," 1,954.31 "
SANTANA DO MUNDAU-AL,AL, 299.12 , -   , 299.12 ," 3,535.44 "
SAO JOSE DA LAJE-AL,AL, 370.34 , -   , 370.34 ," 4,377.23 "
SAO LUIS DO QUITUNDE-AL,AL, 413.07 , -   , 413.07 ," 4,882.30 "
SAO MIGUEL DOS CAMPOS-AL,AL," 724,766.60 "," 119,773.00 "," 844,539.60 "," 9,843,467.48 "
SAO MIGUEL DOS MILAGRES-AL,AL, 284.88 , -   , 284.88 ," 3,367.09 "
SATUBA-AL,AL," 10,836.59 "," 6,778.29 "," 17,614.88 "," 226,611.84 "
TEOTONIO VILELA-AL,AL, 441.56 , -   , 441.56 ," 5,219.00 "
UNIAO DOS PALMARES-AL,AL, 470.05 , -   , 470.05 ," 5,555.73 "
VICOSA-AL,AL, 384.58 , -   , 384.58 ," 4,545.56 "
ALAGOAS  TOTAL,," 5,458,594.63 "," 323,077.18 "," 5,781,671.81 "," 63,621,136.66 "
ANAMA-AM,AM," 22,035.58 "," 1,772.82 "," 23,808.40 "," 302,839.21 "
ANORI-AM,AM," 22,035.58 "," 1,889.75 "," 23,925.33 "," 303,928.49 "
AUTAZES-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
BERURI-AM,AM, -   ," 1,552.07 "," 1,552.07 "," 14,744.35 "
CAAPIRANGA-AM,AM," 237,839.40 ", 189.65 ," 238,029.05 "," 503,580.10 "
CAREIRO DA VARZEA-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
CAREIRO-AM,AM, -   ," 1,552.07 "," 1,552.07 "," 14,744.35 "
COARI-AM,AM," 1,825,905.86 "," 1,654,876.33 "," 3,480,782.19 "," 37,695,260.60 "
CODAJAS-AM,AM," 22,035.58 "," 2,061.77 "," 24,097.35 "," 305,491.13 "
IRANDUBA-AM,AM," 215,803.82 "," 4,616.02 "," 220,419.84 "," 259,968.53 "
ITACOATIARA-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
ITAPIRANGA-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
MANACAPURU-AM,AM, -   ," 1,552.07 "," 1,552.07 "," 14,744.35 "
MANAQUIRI-AM,AM, -   ," 1,552.07 "," 1,552.07 "," 14,744.35 "
MANAUS-AM,AM, -   ," 78,630.55 "," 78,630.55 "," 2,649,026.06 "
PARINTINS-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
SILVES-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
TEFE-AM,AM," 91,487.44 "," 53,517.48 "," 145,004.92 "," 2,540,810.78 "
URUCARA-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
URUCURITUBA-AM,AM, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
AMAZONAS  TOTAL,," 2,437,143.26 "," 1,840,690.81 "," 4,277,834.07 "," 44,973,199.98 "
LARANJAL DO JARI-AP,AP, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
MACAPA-AP,AP, -   ," 4,616.02 "," 4,616.02 "," 44,164.71 "
