PIACABUCU-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.846,19",,,,,,,,,,,
PILAR-AL,,,,,,,,,AL,,,"248.047,50",,,,,,"171.319,39",,,,,,,"419.366,89",,,,,,,"2.089.889,28",,,,,,,,,,,
PINDOBA-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.371,81",,,,,,,,,,,
PORTO CALVO-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.201,96",,,,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.371,81",,,,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.964,77",,,,,,,,,,,
RIO LARGO-AL,,,,,,,,,AL,,,"4.196,93",,,,,,"2.707,02",,,,,,,"6.903,95",,,,,,,"68.933,93",,,,,,,,,,,
ROTEIRO-AL,,,,,,,,,AL,,,"92.594,50",,,,,,"968,47",,,,,,,"93.562,97",,,,,,,"608.882,20",,,,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,,AL,,,"92.000,70",,,,,,"333,73",,,,,,,"92.334,43",,,,,,,"597.412,60",,,,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.490,41",,,,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.083,36",,,,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.439,16",,,,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,,AL,,,"281.157,06",,,,,,"172.210,61",,,,,,,"453.367,67",,,,,,,"3.028.742,99",,,,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"2.371,81",,,,,,,,,,,
SATUBA-AL,,,,,,,,,AL,,,"24.417,82",,,,,,"15.749,49",,,,,,,"40.167,31",,,,,,,"150.656,59",,,,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.676,34",,,,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.913,51",,,,,,,,,,,
VICOSA-AL,,,,,,,,,AL,,,-,,,,,,-,,,,,,,-,,,,,,,"3.201,96",,,,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,,,"1.081.849,03",,,,,,"444.459,75",,,,,,,"1.526.308,78",,,,,,,"19.825.258,25",,,,,,,,,,,
ANAMA-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANORI-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
AUTAZES-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
BERURI-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
CAREIRO-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
COARI-AM,,,,,,,,,AM,,,"3.173.792,16",,,,,,"3.046.928,44",,,,,,,"6.220.720,60",,,,,,,"38.270.024,30",,,,,,,,,,,
CODAJAS-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
IRANDUBA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
ITACOATIARA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
ITAPIRANGA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
MANACAPURU-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
MANAQUIRI-AM,,,,,,,,,AM,,,-,,,,,,"3.774,45",,,,,,,"3.774,45",,,,,,,"22.910,67",,,,,,,,,,,
MANAUS-AM,,,,,,,,,AM,,,"2.130.560,84",,,,,,"117.941,99",,,,,,,"2.248.502,83",,,,,,,"14.971.969,16",,,,,,,,,,,
PARINTINS-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
SILVES-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
TEFE-AM,,,,,,,,,AM,,,"213.792,89",,,,,,"110.449,22",,,,,,,"324.242,11",,,,,,,"575.436,27",,,,,,,,,,,
URUCARA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
URUCURITUBA-AM,,,,,,,,,AM,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,,,"5.518.145,89",,,,,,"3.388.857,56",,,,,,,"8.907.003,45",,,,,,,"54.530.085,73",,,,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,,AP,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
MACAPA-AP,,,,,,,,,AP,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
MAZAGAO-AP,,,,,,,,,AP,,,-,,,,,,"9.679,64",,,,,,,"9.679,64",,,,,,,"61.364,59",,,,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,,,-,,,,,,"29.038,92",,,,,,,"29.038,92",,,,,,,"184.093,77",,,,,,,,,,,
ACAJUTIBA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
ADUSTINA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
AGUA FRIA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
AIQUARA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
ALAGOINHAS-BA,,,,,,,,,BA,,,"475.579,64",,,,,,"280.956,87",,,,,,,"756.536,51",,,,,,,"5.256.030,51",,,,,,,,,,,
ALCOBACA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
ALMADINA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
AMARGOSA-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
ANAGE-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
ANGUERA-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
ANTAS-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
APORA-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
APUAREMA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
ARACAS-BA,,,,,,,,,BA,,,"380.781,20",,,,,,"206.992,25",,,,,,,"587.773,45",,,,,,,"3.389.959,23",,,,,,,,,,,
ARACI-BA,,,,,,,,,BA,,,"1.823,52",,,,,,-,,,,,,,"1.823,52",,,,,,,"10.451,30",,,,,,,,,,,
ARAMARI-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
ARATACA-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
ARATUIPE-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
AURELINO LEAL-BA,,,,,,,,,BA,,,"1.253,67",,,,,,-,,,,,,,"1.253,67",,,,,,,"7.185,26",,,,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
BANZAE-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
BARRO PRETO-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
BARROCAS-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
BELMONTE-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
BELO CAMPO-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
BIRITINGA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
BOA NOVA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
BREJOES-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
BUERAREMA-BA,,,,,,,,,BA,,,"1.424,62",,,,,,-,,,,,,,"1.424,62",,,,,,,"8.165,06",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAATIBA-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
CACHOEIRA-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
CAEM-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
CAETANOS-BA,,,,,,,,,BA,,,"1.253,67",,,,,,-,,,,,,,"1.253,67",,,,,,,"7.185,26",,,,,,,,,,,
CAIRU-BA,,,,,,,,,BA,,,"39.371,45",,,,,,"449.161,89",,,,,,,"488.533,34",,,,,,,"2.783.491,08",,,,,,,,,,,
CAMACAN-BA,,,,,,,,,BA,,,"1.595,58",,,,,,-,,,,,,,"1.595,58",,,,,,,"9.144,88",,,,,,,,,,,
CAMACARI-BA,,,,,,,,,BA,,,"3.478,63",,,,,,"503,67",,,,,,,"3.982,30",,,,,,,"22.314,94",,,,,,,,,,,
CAMAMU-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
CANDEAL-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
CANDEIAS-BA,,,,,,,,,BA,,,"299.323,66",,,,,,"442.853,79",,,,,,,"742.177,45",,,,,,,"4.293.366,99",,,,,,,,,,,
CANDIDO SALES-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
CANSANCAO-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
CANUDOS-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
CARAVELAS-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,,BA,,,"172.460,99",,,,,,"52.056,85",,,,,,,"224.517,84",,,,,,,"1.569.731,29",,,,,,,,,,,
CASTRO ALVES-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
CATU-BA,,,,,,,,,BA,,,"284.295,27",,,,,,"144.793,21",,,,,,,"429.088,48",,,,,,,"2.679.945,76",,,,,,,,,,,
CICERO DANTAS-BA,,,,,,,,,BA,,,"1.652,56",,,,,,-,,,,,,,"1.652,56",,,,,,,"9.471,49",,,,,,,,,,,
CIPO-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
COARACI-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,,BA,,,"1.880,50",,,,,,-,,,,,,,"1.880,50",,,,,,,"10.777,90",,,,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.595,58",,,,,,-,,,,,,,"1.595,58",,,,,,,"9.144,88",,,,,,,,,,,
CONDE-BA,,,,,,,,,BA,,,"5.209,35",,,,,,"2.404,39",,,,,,,"7.613,74",,,,,,,"59.732,14",,,,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
CRISOPOLIS-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,,BA,,,"1.880,50",,,,,,-,,,,,,,"1.880,50",,,,,,,"10.777,90",,,,,,,,,,,
DARIO MEIRA-BA,,,,,,,,,BA,,,"1.253,67",,,,,,-,,,,,,,"1.253,67",,,,,,,"7.185,26",,,,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,,BA,,,"1.937,49",,,,,,-,,,,,,,"1.937,49",,,,,,,"11.104,49",,,,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
ENTRE RIOS-BA,,,,,,,,,BA,,,"422.029,79",,,,,,"278.810,17",,,,,,,"700.839,96",,,,,,,"4.702.095,68",,,,,,,,,,,
ESPLANADA-BA,,,,,,,,,BA,,,"680.672,17",,,,,,"458.958,03",,,,,,,"1.139.630,20",,,,,,,"7.845.297,29",,,,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,,BA,,,"1.880,50",,,,,,-,,,,,,,"1.880,50",,,,,,,"10.777,90",,,,,,,,,,,
EUNAPOLIS-BA,,,,,,,,,BA,,,"2.108,44",,,,,,-,,,,,,,"2.108,44",,,,,,,"12.084,31",,,,,,,,,,,
FATIMA-BA,,,,,,,,,BA,,,"1.367,64",,,,,,-,,,,,,,"1.367,64",,,,,,,"7.838,46",,,,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,,BA,,,"2.279,40",,,,,,-,,,,,,,"2.279,40",,,,,,,"13.064,13",,,,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,,BA,,,"1.196,68",,,,,,-,,,,,,,"1.196,68",,,,,,,"6.858,65",,,,,,,,,,,
GANDU-BA,,,,,,,,,BA,,,"1.595,58",,,,,,-,,,,,,,"1.595,58",,,,,,,"9.144,88",,,,,,,,,,,
GAVIAO-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
GLORIA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
GONGOGI-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,,BA,,,"1.424,62",,,,,,-,,,,,,,"1.424,62",,,,,,,"8.165,06",,,,,,,,,,,
GUARATINGA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
HELIOPOLIS-BA,,,,,,,,,BA,,,"1.253,67",,,,,,-,,,,,,,"1.253,67",,,,,,,"7.185,26",,,,,,,,,,,
IACU-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
IBICARAI-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
IBICUI-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
IBIQUERA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,,BA,,,"1.481,61",,,,,,-,,,,,,,"1.481,61",,,,,,,"8.491,67",,,,,,,,,,,
IBIRAPUA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
IBIRATAIA-BA,,,,,,,,,BA,,,"1.424,62",,,,,,-,,,,,,,"1.424,62",,,,,,,"8.165,06",,,,,,,,,,,
ICHU-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
IGRAPIUNA-BA,,,,,,,,,BA,,,"1.253,67",,,,,,-,,,,,,,"1.253,67",,,,,,,"7.185,26",,,,,,,,,,,
IGUAI-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
ILHEUS-BA,,,,,,,,,BA,,,"2.279,40",,,,,,-,,,,,,,"2.279,40",,,,,,,"13.064,13",,,,,,,,,,,
INHAMBUPE-BA,,,,,,,,,BA,,,"2.578,59",,,,,,"443,21",,,,,,,"3.021,80",,,,,,,"20.579,17",,,,,,,,,,,
IPECAETA-BA,,,,,,,,,BA,,,"1.310,65",,,,,,-,,,,,,,"1.310,65",,,,,,,"7.511,87",,,,,,,,,,,
IPIAU-BA,,,,,,,,,BA,,,"1.766,53",,,,,,-,,,,,,,"1.766,53",,,,,,,"10.124,68",,,,,,,,,,,
IPIRA-BA,,,,,,,,,BA,,,"1.880,50",,,,,,-,,,,,,,"1.880,50",,,,,,,"10.777,90",,,,,,,,,,,
IRAJUBA-BA,,,,,,,,,BA,,,"1.139,70",,,,,,-,,,,,,,"1.139,70",,,,,,,"6.532,05",,,,,,,,,,,
IRARA-BA,,,,,,,,,BA,,,"1.538,59",,,,,,-,,,,,,,"1.538,59",,,,,,,"8.818,28",,,,,,,,,,,
ITABELA-BA,,,,,,,,,BA,,,"1.595,58",,,,,,-,,,,,,,"1.595,58",,,,,,,"9.144,88",,,,,,,,,,,
ITABERABA-BA,,,,,,,,,BA,,,"1.880,50",,,,,,-,,,,,,,"1.880,50",,,,,,,"10.777,90",,,,,,,,,,,
