ANADIA-AL,AL, 370.90 , -   , 370.90 ," 4,411.40 "
ATALAIA-AL,AL, 479.08 , -   , 479.08 ," 5,698.08 "
BARRA DE SANTO ANTONIO-AL,AL, 355.44 , -   , 355.44 ," 4,227.57 "
BARRA DE SAO MIGUEL-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
BOCA DA MATA-AL,AL, 417.26 , -   , 417.26 ," 4,962.82 "
BRANQUINHA-AL,AL, 324.53 , -   , 324.53 ," 3,859.97 "
CAJUEIRO-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
CAMPESTRE-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
CAMPO ALEGRE-AL,AL, 494.53 , -   , 494.53 ," 5,881.88 "
CAPELA-AL,AL, 370.90 , -   , 370.90 ," 4,411.40 "
CHA PRETA-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
COLONIA LEOPOLDINA-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
COQUEIRO SECO-AL,AL," 553,904.82 ", 204.38 ," 554,109.20 "," 6,679,862.47 "
CORURIPE-AL,AL," 352,793.59 "," 36,373.19 "," 389,166.78 "," 6,688,015.15 "
FELIZ DESERTO-AL,AL," 11,180.56 "," 15,624.83 "," 26,805.39 "," 318,819.94 "
FLEXEIRAS-AL,AL, 339.99 , -   , 339.99 ," 4,043.79 "
IBATEGUARA-AL,AL, 355.44 , -   , 355.44 ," 4,227.57 "
IGREJA NOVA-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
JACUIPE-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
JAPARATINGA-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
JEQUIA DA PRAIA-AL,AL, 339.99 , -   , 339.99 ," 4,043.79 "
JOAQUIM GOMES-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
JUNDIA-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
JUNQUEIRO-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
MACEIO-AL,AL," 565,340.16 "," 17,124.63 "," 582,464.79 "," 6,284,658.37 "
MARAGOGI-AL,AL, 432.71 , -   , 432.71 ," 5,146.65 "
MARECHAL DEODORO-AL,AL," 788,331.30 "," 25,324.56 "," 813,655.86 "," 9,039,092.17 "
MATRIZ DE CAMARAGIBE-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
MESSIAS-AL,AL, 355.44 , -   , 355.44 ," 4,227.57 "
MURICI-AL,AL, 417.26 , -   , 417.26 ," 4,962.82 "
NOVO LINO-AL,AL, 339.99 , -   , 339.99 ," 4,043.79 "
PARIPUEIRA-AL,AL," 553,634.91 "," 5,982.91 "," 559,617.82 "," 9,388,511.25 "
PASSO DE CAMARAGIBE-AL,AL, 355.44 , -   , 355.44 ," 4,227.57 "
PENEDO-AL,AL," 272,903.54 ", 65.88 ," 272,969.42 "," 2,490,717.25 "
PIACABUCU-AL,AL, 370.90 , -   , 370.90 ," 4,411.40 "
PILAR-AL,AL," 649,297.89 "," 104,816.94 "," 754,114.83 "," 7,754,081.19 "
PINDOBA-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
PORTO CALVO-AL,AL, 417.26 , -   , 417.26 ," 4,962.82 "
PORTO DE PEDRAS-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
PORTO REAL DO COLEGIO-AL,AL, 386.35 , -   , 386.35 ," 4,595.22 "
RIO LARGO-AL,AL," 274,838.32 "," 6,485.02 "," 281,323.34 "," 2,557,681.60 "
ROTEIRO-AL,AL," 554,166.54 ", 397.52 ," 554,564.06 "," 6,976,349.98 "
SANTA LUZIA DO NORTE-AL,AL, 10.16 , -   , 10.16 ," 1,964.47 "
SANTANA DO MUNDAU-AL,AL, 324.53 , -   , 324.53 ," 3,859.97 "
SAO JOSE DA LAJE-AL,AL, 401.81 , -   , 401.81 ," 4,779.04 "
SAO LUIS DO QUITUNDE-AL,AL, 448.17 , -   , 448.17 ," 5,330.47 "
SAO MIGUEL DOS CAMPOS-AL,AL," 693,423.62 "," 127,486.44 "," 820,910.06 "," 10,664,377.54 "
SAO MIGUEL DOS MILAGRES-AL,AL, 309.08 , -   , 309.08 ," 3,676.17 "
SATUBA-AL,AL," 17,683.12 "," 11,176.35 "," 28,859.47 "," 255,471.31 "
TEOTONIO VILELA-AL,AL, 479.08 , -   , 479.08 ," 5,698.08 "
UNIAO DOS PALMARES-AL,AL, 509.99 , -   , 509.99 ," 6,065.72 "
VICOSA-AL,AL, 417.26 , -   , 417.26 ," 4,962.82 "
ALAGOAS  TOTAL,," 5,302,205.36 "," 351,062.65 "," 5,653,268.01 "," 69,274,404.67 "
ANAMA-AM,AM," 27,469.61 "," 1,544.78 "," 29,014.39 "," 331,853.60 "
ANORI-AM,AM," 27,469.61 "," 1,660.06 "," 29,129.67 "," 333,058.16 "
AUTAZES-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
BERURI-AM,AM, -   ," 1,287.22 "," 1,287.22 "," 16,031.57 "
CAAPIRANGA-AM,AM," 268,100.87 ", 205.79 ," 268,306.66 "," 771,886.76 "
CAREIRO DA VARZEA-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
CAREIRO-AM,AM, -   ," 1,287.22 "," 1,287.22 "," 16,031.57 "
COARI-AM,AM," 1,891,058.60 "," 1,701,642.76 "," 3,592,701.36 "," 41,287,961.96 "
CODAJAS-AM,AM," 27,469.61 "," 1,867.94 "," 29,337.55 "," 334,828.68 "
IRANDUBA-AM,AM," 7,121.78 "," 4,857.85 "," 11,979.63 "," 271,948.16 "
ITACOATIARA-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
ITAPIRANGA-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
MANACAPURU-AM,AM, -   ," 1,287.22 "," 1,287.22 "," 16,031.57 "
MANAQUIRI-AM,AM, -   ," 1,287.22 "," 1,287.22 "," 16,031.57 "
MANAUS-AM,AM," 39,652.14 "," 139,374.13 "," 179,026.27 "," 2,828,052.33 "
PARINTINS-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
SILVES-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
TEFE-AM,AM," 519,724.11 "," 47,713.39 "," 567,437.50 "," 3,108,248.28 "
URUCARA-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
URUCURITUBA-AM,AM, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
AMAZONAS  TOTAL,," 2,808,066.33 "," 1,942,878.38 "," 4,750,944.71 "," 49,724,144.69 "
LARANJAL DO JARI-AP,AP, -   ," 4,857.85 "," 4,857.85 "," 49,022.56 "
