PINDOBA-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"2.371,81",,,,,,,,,
PORTO CALVO-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.201,96",,,,,,,,,
PORTO DE PEDRAS-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"2.371,81",,,,,,,,,
PORTO REAL DO COLEGIO-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"2.964,77",,,,,,,,,
RIO LARGO-AL,,,,,,,,AL,,"4.087,08",,,,,"2.636,17",,,,,,,,"6.723,25",,,,,,,,"62.029,98",,,,,,,,,
ROTEIRO-AL,,,,,,,,AL,,"86.719,98",,,,,"1.160,05",,,,,,,,"87.880,03",,,,,,,,"515.319,23",,,,,,,,,
SANTA LUZIA DO NORTE-AL,,,,,,,,AL,,"85.712,37",,,,,"259,20",,,,,,,,"85.971,57",,,,,,,,"505.078,17",,,,,,,,,
SANTANA DO MUNDAU-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"2.490,41",,,,,,,,,
SAO JOSE DA LAJE-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.083,36",,,,,,,,,
SAO LUIS DO QUITUNDE-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.439,16",,,,,,,,,
SAO MIGUEL DOS CAMPOS-AL,,,,,,,,AL,,"262.044,84",,,,,"158.895,41",,,,,,,,"420.940,25",,,,,,,,"2.575.375,32",,,,,,,,,
SAO MIGUEL DOS MILAGRES-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"2.371,81",,,,,,,,,
SATUBA-AL,,,,,,,,AL,,"12.365,71",,,,,"7.975,88",,,,,,,,"20.341,59",,,,,,,,"110.489,28",,,,,,,,,
TEOTONIO VILELA-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.676,34",,,,,,,,,
UNIAO DOS PALMARES-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.913,51",,,,,,,,,
VICOSA-AL,,,,,,,,AL,,-,,,,,-,,,,,,,,-,,,,,,,,"3.201,96",,,,,,,,,
ALAGOAS  TOTAL,,,,,,,,,,"1.029.078,74",,,,,"424.735,46",,,,,,,,"1.453.814,20",,,,,,,,"18.298.949,47",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANAMA-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
ANORI-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
AUTAZES-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
BERURI-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
CAREIRO DA VARZEA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
CAREIRO-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
COARI-AM,,,,,,,,AM,,"2.680.249,78",,,,,"2.637.262,90",,,,,,,,"5.317.512,68",,,,,,,,"32.049.303,70",,,,,,,,,
CODAJAS-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
IRANDUBA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
ITACOATIARA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
ITAPIRANGA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
MANACAPURU-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
MANAQUIRI-AM,,,,,,,,AM,,-,,,,,"3.320,77",,,,,,,,"3.320,77",,,,,,,,"19.136,22",,,,,,,,,
MANAUS-AM,,,,,,,,AM,,"2.255.907,28",,,,,"101.655,93",,,,,,,,"2.357.563,21",,,,,,,,"12.723.466,33",,,,,,,,,
PARINTINS-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
SILVES-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
TEFE-AM,,,,,,,,AM,,"125.078,85",,,,,"34.999,80",,,,,,,,"160.078,65",,,,,,,,"251.194,16",,,,,,,,,
URUCARA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
URUCURITUBA-AM,,,,,,,,AM,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
AMAZONAS  TOTAL,,,,,,,,,,"5.061.235,91",,,,,"2.872.827,56",,,,,,,,"7.934.063,47",,,,,,,,"45.623.082,28",,,,,,,,,
LARANJAL DO JARI-AP,,,,,,,,AP,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
MACAPA-AP,,,,,,,,AP,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
MAZAGAO-AP,,,,,,,,AP,,-,,,,,"8.407,06",,,,,,,,"8.407,06",,,,,,,,"51.684,95",,,,,,,,,
AMAPA  TOTAL,,,,,,,,,,-,,,,,"25.221,18",,,,,,,,"25.221,18",,,,,,,,"155.054,85",,,,,,,,,
ACAJUTIBA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
ADUSTINA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
AGUA FRIA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
AIQUARA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ALAGOINHAS-BA,,,,,,,,BA,,"460.768,25",,,,,"271.945,00",,,,,,,,"732.713,25",,,,,,,,"4.499.494,00",,,,,,,,,
ALCOBACA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
ALMADINA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
AMARGOSA-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
AMELIA RODRIGUES-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
ANAGE-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
ANGUERA-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
ANTAS-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
ANTONIO CARDOSO-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
APORA-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
APUAREMA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ARACAS-BA,,,,,,,,BA,,"336.376,07",,,,,"175.428,77",,,,,,,,"511.804,84",,,,,,,,"2.802.185,78",,,,,,,,,
ARACI-BA,,,,,,,,BA,,"1.653,49",,,,,-,,,,,,,,"1.653,49",,,,,,,,"8.627,78",,,,,,,,,
ARAMARI-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
ARATACA-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
ARATUIPE-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
AURELINO LEAL-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
BAIXA GRANDE-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
BANZAE-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
BARRA DO CHOCA-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
BARRA DO ROCHA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
BARRO PRETO-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
BARROCAS-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
BELMONTE-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
BELO CAMPO-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
BIRITINGA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
BOA NOVA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
BOA VISTA DO TUPIM-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
BOM JESUS DA SERRA-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BREJOES-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
BUERAREMA-BA,,,,,,,,BA,,"1.291,79",,,,,-,,,,,,,,"1.291,79",,,,,,,,"6.740,44",,,,,,,,,
CAATIBA-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
CABACEIRAS DO PARAGUACU-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
CACHOEIRA-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
CAEM-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
CAETANOS-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
CAIRU-BA,,,,,,,,BA,,"35.700,49",,,,,"406.106,74",,,,,,,,"441.807,23",,,,,,,,"2.294.957,74",,,,,,,,,
CAMACAN-BA,,,,,,,,BA,,"1.446,81",,,,,-,,,,,,,,"1.446,81",,,,,,,,"7.549,30",,,,,,,,,
CAMACARI-BA,,,,,,,,BA,,"3.064,14",,,,,"418,85",,,,,,,,"3.482,99",,,,,,,,"18.332,64",,,,,,,,,
CAMAMU-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
CANAVIEIRAS-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
CANDEAL-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
CANDEIAS-BA,,,,,,,,BA,,"290.970,76",,,,,"375.419,03",,,,,,,,"666.389,79",,,,,,,,"3.551.189,54",,,,,,,,,
CANDIDO SALES-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
CANSANCAO-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
CANUDOS-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
CAPELA DO ALTO ALEGRE-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
CAPIM GROSSO-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
CARAVELAS-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
CARDEAL DA SILVA-BA,,,,,,,,BA,,"145.859,12",,,,,"38.851,30",,,,,,,,"184.710,42",,,,,,,,"1.345.213,45",,,,,,,,,
CASTRO ALVES-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
CATU-BA,,,,,,,,BA,,"258.122,20",,,,,"120.884,49",,,,,,,,"379.006,69",,,,,,,,"2.250.857,28",,,,,,,,,
CICERO DANTAS-BA,,,,,,,,BA,,"1.498,48",,,,,-,,,,,,,,"1.498,48",,,,,,,,"7.818,93",,,,,,,,,
CIPO-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
COARACI-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
CONCEICAO DA FEIRA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
CONCEICAO DO ALMEIDA-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
CONCEICAO DO COITE-BA,,,,,,,,BA,,"1.705,17",,,,,-,,,,,,,,"1.705,17",,,,,,,,"8.897,40",,,,,,,,,
CONCEICAO DO JACUIPE-BA,,,,,,,,BA,,"1.446,81",,,,,-,,,,,,,,"1.446,81",,,,,,,,"7.549,30",,,,,,,,,
CONDE-BA,,,,,,,,BA,,"6.470,39",,,,,"3.306,87",,,,,,,,"9.777,26",,,,,,,,"52.118,40",,,,,,,,,
CORACAO DE MARIA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
CORONEL JOAO SA-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
CRAVOLANDIA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
CRISOPOLIS-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
CRUZ DAS ALMAS-BA,,,,,,,,BA,,"1.705,17",,,,,-,,,,,,,,"1.705,17",,,,,,,,"8.897,40",,,,,,,,,
DARIO MEIRA-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
DIAS D'AVILA-BA,,,,,,,,BA,,"1.756,84",,,,,-,,,,,,,,"1.756,84",,,,,,,,"9.167,00",,,,,,,,,
DOM MACEDO COSTA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ELISIO MEDRADO-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ENCRUZILHADA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
ENTRE RIOS-BA,,,,,,,,BA,,"390.639,91",,,,,"251.137,09",,,,,,,,"641.777,00",,,,,,,,"4.001.255,72",,,,,,,,,
ESPLANADA-BA,,,,,,,,BA,,"657.084,32",,,,,"440.008,69",,,,,,,,"1.097.093,01",,,,,,,,"6.705.667,09",,,,,,,,,
EUCLIDES DA CUNHA-BA,,,,,,,,BA,,"1.705,17",,,,,-,,,,,,,,"1.705,17",,,,,,,,"8.897,40",,,,,,,,,
EUNAPOLIS-BA,,,,,,,,BA,,"1.911,85",,,,,-,,,,,,,,"1.911,85",,,,,,,,"9.975,87",,,,,,,,,
FATIMA-BA,,,,,,,,BA,,"1.240,12",,,,,-,,,,,,,,"1.240,12",,,,,,,,"6.470,82",,,,,,,,,
FEIRA DE SANTANA-BA,,,,,,,,BA,,"2.066,87",,,,,-,,,,,,,,"2.066,87",,,,,,,,"10.784,73",,,,,,,,,
FIRMINO ALVES-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
FLORESTA AZUL-BA,,,,,,,,BA,,"1.085,10",,,,,-,,,,,,,,"1.085,10",,,,,,,,"5.661,97",,,,,,,,,
GANDU-BA,,,,,,,,BA,,"1.446,81",,,,,-,,,,,,,,"1.446,81",,,,,,,,"7.549,30",,,,,,,,,
GAVIAO-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
GLORIA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
GONGOGI-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
GOVERNADOR MANGABEIRA-BA,,,,,,,,BA,,"1.291,79",,,,,-,,,,,,,,"1.291,79",,,,,,,,"6.740,44",,,,,,,,,
GUARATINGA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
HELIOPOLIS-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
IACU-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBICARAI-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
IBICUI-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
IBIQUERA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
IBIRAPITANGA-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
IBIRAPUA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
IBIRATAIA-BA,,,,,,,,BA,,"1.291,79",,,,,-,,,,,,,,"1.291,79",,,,,,,,"6.740,44",,,,,,,,,
ICHU-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
IGRAPIUNA-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
IGUAI-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
ILHEUS-BA,,,,,,,,BA,,"2.066,87",,,,,-,,,,,,,,"2.066,87",,,,,,,,"10.784,73",,,,,,,,,
INHAMBUPE-BA,,,,,,,,BA,,"2.575,42",,,,,"522,89",,,,,,,,"3.098,31",,,,,,,,"17.557,37",,,,,,,,,
IPECAETA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
IPIAU-BA,,,,,,,,BA,,"1.601,82",,,,,-,,,,,,,,"1.601,82",,,,,,,,"8.358,15",,,,,,,,,
IPIRA-BA,,,,,,,,BA,,"1.705,17",,,,,-,,,,,,,,"1.705,17",,,,,,,,"8.897,40",,,,,,,,,
IRAJUBA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
IRARA-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
ITABELA-BA,,,,,,,,BA,,"1.446,81",,,,,-,,,,,,,,"1.446,81",,,,,,,,"7.549,30",,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,"1.705,17",,,,,-,,,,,,,,"1.705,17",,,,,,,,"8.897,40",,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,"2.066,87",,,,,-,,,,,,,,"2.066,87",,,,,,,,"10.784,73",,,,,,,,,
ITACARE-BA,,,,,,,,BA,,"1.395,13",,,,,-,,,,,,,,"1.395,13",,,,,,,,"7.279,69",,,,,,,,,
ITAGI-BA,,,,,,,,BA,,"1.136,78",,,,,-,,,,,,,,"1.136,78",,,,,,,,"5.931,59",,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,"1.188,45",,,,,-,,,,,,,,"1.188,45",,,,,,,,"6.201,22",,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,"1.033,43",,,,,-,,,,,,,,"1.033,43",,,,,,,,"5.392,35",,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,"1.343,46",,,,,-,,,,,,,,"1.343,46",,,,,,,,"7.010,06",,,,,,,,,
