ANADIA-AL,AL, 366.72 , -   , 366.72 ," 2,109.44 "
ATALAIA-AL,AL, 473.68 , -   , 473.68 ," 2,724.69 "
BARRA DE SANTO ANTONIO-AL,AL, 351.44 , -   , 351.44 ," 2,021.54 "
BARRA DE SAO MIGUEL-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
BOCA DA MATA-AL,AL, 412.56 , -   , 412.56 ," 2,373.13 "
BRANQUINHA-AL,AL, 320.88 , -   , 320.88 ," 1,845.75 "
CAJUEIRO-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
CAMPESTRE-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
CAMPO ALEGRE-AL,AL, 488.96 , -   , 488.96 ," 2,812.58 "
CAPELA-AL,AL, 366.72 , -   , 366.72 ," 2,109.44 "
CHA PRETA-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
COLONIA LEOPOLDINA-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
COQUEIRO SECO-AL,AL," 504,234.03 ", 100.01 ," 504,334.04 "," 3,553,073.12 "
CORURIPE-AL,AL," 300,319.74 "," 37,139.34 "," 337,459.08 "," 2,554,253.66 "
FELIZ DESERTO-AL,AL," 11,054.71 "," 15,448.96 "," 26,503.67 "," 152,452.50 "
FLEXEIRAS-AL,AL, 336.16 , -   , 336.16 ," 1,933.65 "
IBATEGUARA-AL,AL, 351.44 , -   , 351.44 ," 2,021.54 "
IGREJA NOVA-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
JACUIPE-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
JAPARATINGA-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
JEQUIA DA PRAIA-AL,AL, 336.16 , -   , 336.16 ," 1,933.65 "
JOAQUIM GOMES-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
JUNDIA-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
JUNQUEIRO-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
MACEIO-AL,AL," 513,278.34 "," 12,721.76 "," 526,000.10 "," 3,713,950.54 "
MARAGOGI-AL,AL, 427.84 , -   , 427.84 ," 2,461.01 "
MARECHAL DEODORO-AL,AL," 822,955.69 "," 20,935.65 "," 843,891.34 "," 5,519,776.28 "
MATRIZ DE CAMARAGIBE-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
MESSIAS-AL,AL, 351.44 , -   , 351.44 ," 2,021.54 "
MURICI-AL,AL, 412.56 , -   , 412.56 ," 2,373.13 "
NOVO LINO-AL,AL, 336.16 , -   , 336.16 ," 1,933.65 "
PARIPUEIRA-AL,AL," 504,119.61 "," 4,228.97 "," 508,348.58 "," 3,583,216.80 "
PASSO DE CAMARAGIBE-AL,AL, 351.44 , -   , 351.44 ," 2,021.54 "
PENEDO-AL,AL," 263,183.70 ", 50.23 ," 263,233.93 "," 1,372,412.01 "
PIACABUCU-AL,AL, 366.72 , -   , 366.72 ," 2,109.44 "
PILAR-AL,AL," 610,425.63 "," 90,044.90 "," 700,470.53 "," 4,905,330.82 "
PINDOBA-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
PORTO CALVO-AL,AL, 412.56 , -   , 412.56 ," 2,373.13 "
PORTO DE PEDRAS-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
PORTO REAL DO COLEGIO-AL,AL, 382.00 , -   , 382.00 ," 2,197.32 "
RIO LARGO-AL,AL," 263,952.05 "," 2,685.38 "," 266,637.43 "," 1,176,454.61 "
ROTEIRO-AL,AL," 504,556.92 ", 347.52 ," 504,904.44 "," 3,569,104.07 "
SANTA LUZIA DO NORTE-AL,AL, -   , -   , -   , 16.45 
SANTANA DO MUNDAU-AL,AL, 320.88 , -   , 320.88 ," 1,845.75 "
SAO JOSE DA LAJE-AL,AL, 397.28 , -   , 397.28 ," 2,285.22 "
SAO LUIS DO QUITUNDE-AL,AL, 443.12 , -   , 443.12 ," 2,548.90 "
SAO MIGUEL DOS CAMPOS-AL,AL," 652,054.42 "," 137,161.06 "," 789,215.48 "," 5,258,352.62 "
SAO MIGUEL DOS MILAGRES-AL,AL, 305.60 , -   , 305.60 ," 1,757.85 "
SATUBA-AL,AL," 8,179.29 "," 5,048.96 "," 13,228.25 "," 102,539.73 "
TEOTONIO VILELA-AL,AL, 473.68 , -   , 473.68 ," 2,724.69 "
UNIAO DOS PALMARES-AL,AL, 504.25 , -   , 504.25 ," 2,900.50 "
VICOSA-AL,AL, 412.56 , -   , 412.56 ," 2,373.13 "
ALAGOAS  TOTAL,," 4,972,845.42 "," 325,912.74 "," 5,298,758.16 "," 35,544,519.54 "
ANAMA-AM,AM," 23,201.16 "," 2,021.89 "," 25,223.05 "," 166,786.27 "
