ANADIA-AL,AL, 376.07 , -   , 376.07 ," 1,742.72 "
ATALAIA-AL,AL, 485.76 , -   , 485.76 ," 2,251.01 "
BARRA DE SANTO ANTONIO-AL,AL, 360.40 , -   , 360.40 ," 1,670.10 "
BARRA DE SAO MIGUEL-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
BOCA DA MATA-AL,AL, 423.08 , -   , 423.08 ," 1,960.57 "
BRANQUINHA-AL,AL, 329.06 , -   , 329.06 ," 1,524.87 "
CAJUEIRO-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
CAMPESTRE-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
CAMPO ALEGRE-AL,AL, 501.43 , -   , 501.43 ," 2,323.62 "
CAPELA-AL,AL, 376.07 , -   , 376.07 ," 1,742.72 "
CHA PRETA-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
COLONIA LEOPOLDINA-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
COQUEIRO SECO-AL,AL," 540,771.57 ", 125.09 ," 540,896.66 "," 3,048,739.08 "
CORURIPE-AL,AL," 337,483.13 "," 38,707.13 "," 376,190.26 "," 2,216,794.58 "
FELIZ DESERTO-AL,AL," 11,336.42 "," 15,842.65 "," 27,179.07 "," 125,948.83 "
FLEXEIRAS-AL,AL, 344.73 , -   , 344.73 ," 1,597.49 "
IBATEGUARA-AL,AL, 360.40 , -   , 360.40 ," 1,670.10 "
IGREJA NOVA-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
JACUIPE-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
JAPARATINGA-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
JEQUIA DA PRAIA-AL,AL, 344.73 , -   , 344.73 ," 1,597.49 "
JOAQUIM GOMES-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
JUNDIA-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
JUNQUEIRO-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
MACEIO-AL,AL," 552,843.39 "," 17,111.94 "," 569,955.33 "," 3,187,950.44 "
MARAGOGI-AL,AL, 438.75 , -   , 438.75 ," 2,033.17 "
MARECHAL DEODORO-AL,AL," 894,218.86 "," 22,214.40 "," 916,433.26 "," 4,675,884.94 "
MATRIZ DE CAMARAGIBE-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
MESSIAS-AL,AL, 360.40 , -   , 360.40 ," 1,670.10 "
MURICI-AL,AL, 423.08 , -   , 423.08 ," 1,960.57 "
NOVO LINO-AL,AL, 344.73 , -   , 344.73 ," 1,597.49 "
PARIPUEIRA-AL,AL," 540,622.44 "," 5,834.70 "," 546,457.14 "," 3,074,868.22 "
PASSO DE CAMARAGIBE-AL,AL, 360.40 , -   , 360.40 ," 1,670.10 "
PENEDO-AL,AL," 260,727.58 ", 72.02 ," 260,799.60 "," 1,109,178.08 "
PIACABUCU-AL,AL, 376.07 , -   , 376.07 ," 1,742.72 "
PILAR-AL,AL," 645,785.61 "," 86,836.11 "," 732,621.72 "," 4,204,860.29 "
PINDOBA-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
PORTO CALVO-AL,AL, 423.08 , -   , 423.08 ," 1,960.57 "
PORTO DE PEDRAS-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
PORTO REAL DO COLEGIO-AL,AL, 391.74 , -   , 391.74 ," 1,815.32 "
RIO LARGO-AL,AL," 26,834.45 "," 2,229.76 "," 29,064.21 "," 909,817.18 "
ROTEIRO-AL,AL," 541,109.00 ", 380.09 ," 541,489.09 "," 3,064,199.63 "
SANTA LUZIA DO NORTE-AL,AL, -   , -   , -   , 16.45 
SANTANA DO MUNDAU-AL,AL, 329.06 , -   , 329.06 ," 1,524.87 "
SAO JOSE DA LAJE-AL,AL, 407.41 , -   , 407.41 ," 1,887.94 "
SAO LUIS DO QUITUNDE-AL,AL, 454.42 , -   , 454.42 ," 2,105.78 "
SAO MIGUEL DOS CAMPOS-AL,AL," 693,980.33 "," 143,892.13 "," 837,872.46 "," 4,469,137.14 "
SAO MIGUEL DOS MILAGRES-AL,AL, 313.39 , -   , 313.39 ," 1,452.25 "
SATUBA-AL,AL," 9,898.91 "," 6,152.33 "," 16,051.24 "," 89,311.48 "
TEOTONIO VILELA-AL,AL, 485.76 , -   , 485.76 ," 2,251.01 "
UNIAO DOS PALMARES-AL,AL, 517.10 , -   , 517.10 ," 2,396.25 "
VICOSA-AL,AL, 423.08 , -   , 423.08 ," 1,960.57 "
ALAGOAS  TOTAL,," 5,070,513.47 "," 339,398.35 "," 5,409,911.82 "," 30,245,761.38 "
ANAMA-AM,AM," 26,038.03 "," 1,748.76 "," 27,786.79 "," 141,563.22 "
ANORI-AM,AM," 492,531.28 "," 1,861.69 "," 494,392.97 "," 1,674,739.22 "
AUTAZES-AM,AM, -   ," 5,887.26 "," 5,887.26 "," 32,709.59 "
BERURI-AM,AM, -   ," 1,550.77 "," 1,550.77 "," 8,859.00 "
CAAPIRANGA-AM,AM," 260,210.48 ", 158.12 ," 260,368.60 "," 1,118,226.10 "
CAREIRO DA VARZEA-AM,AM, -   ," 5,887.26 "," 5,887.26 "," 32,709.59 "
CAREIRO-AM,AM, -   ," 1,550.77 "," 1,550.77 "," 8,859.00 "
COARI-AM,AM," 2,162,725.86 "," 1,622,320.18 "," 3,785,046.04 "," 21,984,014.20 "
CODAJAS-AM,AM," 519,670.68 "," 1,550.77 "," 521,221.45 "," 1,732,424.49 "
