ANADIA-AL,AL, 418.88 , -   , 418.88 ," 2,957.48 "
ATALAIA-AL,AL, 541.06 , -   , 541.06 ," 3,820.08 "
BARRA DE SANTO ANTONIO-AL,AL, 401.43 , -   , 401.43 ," 2,834.25 "
BARRA DE SAO MIGUEL-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
BOCA DA MATA-AL,AL, 471.24 , -   , 471.24 ," 3,327.17 "
BRANQUINHA-AL,AL, 366.52 , -   , 366.52 ," 2,587.78 "
CAJUEIRO-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
CAMPESTRE-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
CAMPO ALEGRE-AL,AL, 558.51 , -   , 558.51 ," 3,943.30 "
CAPELA-AL,AL, 418.88 , -   , 418.88 ," 2,957.48 "
CHA PRETA-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
COLONIA LEOPOLDINA-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
COQUEIRO SECO-AL,AL," 576,079.40 ", 98.60 ," 576,178.00 "," 4,665,402.65 "
CORURIPE-AL,AL," 603,602.00 "," 43,351.18 "," 646,953.18 "," 3,813,104.77 "
FELIZ DESERTO-AL,AL," 12,626.97 "," 17,646.19 "," 30,273.16 "," 213,741.57 "
FLEXEIRAS-AL,AL, 383.97 , -   , 383.97 ," 2,711.01 "
IBATEGUARA-AL,AL, 401.43 , -   , 401.43 ," 2,834.25 "
IGREJA NOVA-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
JACUIPE-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
JAPARATINGA-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
JEQUIA DA PRAIA-AL,AL, 383.97 , -   , 383.97 ," 2,711.01 "
JOAQUIM GOMES-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
JUNDIA-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
JUNQUEIRO-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
MACEIO-AL,AL," 584,879.68 "," 12,760.52 "," 597,640.20 "," 4,870,340.21 "
MARAGOGI-AL,AL, 488.69 , -   , 488.69 ," 3,450.38 "
MARECHAL DEODORO-AL,AL," 563,247.66 "," 25,041.04 "," 588,288.70 "," 7,048,167.76 "
MATRIZ DE CAMARAGIBE-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
MESSIAS-AL,AL, 401.43 , -   , 401.43 ," 2,834.25 "
MURICI-AL,AL, 471.24 , -   , 471.24 ," 3,327.17 "
NOVO LINO-AL,AL, 383.97 , -   , 383.97 ," 2,711.01 "
PARIPUEIRA-AL,AL," 575,968.62 "," 4,234.04 "," 580,202.66 "," 4,706,515.44 "
PASSO DE CAMARAGIBE-AL,AL, 401.43 , -   , 401.43 ," 2,834.25 "
PENEDO-AL,AL," 153,607.33 ", 66.36 ," 153,673.69 "," 1,735,580.71 "
PIACABUCU-AL,AL, 418.88 , -   , 418.88 ," 2,957.48 "
PILAR-AL,AL," 656,342.13 "," 72,157.93 "," 728,500.06 "," 6,389,634.00 "
PINDOBA-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
PORTO CALVO-AL,AL, 471.24 , -   , 471.24 ," 3,327.17 "
PORTO DE PEDRAS-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
PORTO REAL DO COLEGIO-AL,AL, 436.33 , -   , 436.33 ," 3,080.69 "
RIO LARGO-AL,AL," 154,580.19 "," 2,477.87 "," 157,058.06 "," 1,545,610.60 "
ROTEIRO-AL,AL," 576,511.82 ", 428.99 ," 576,940.81 "," 4,684,153.36 "
SANTA LUZIA DO NORTE-AL,AL, -   , -   , -   , 16.45 
SANTANA DO MUNDAU-AL,AL, 366.52 , -   , 366.52 ," 2,587.78 "
SAO JOSE DA LAJE-AL,AL, 453.79 , -   , 453.79 ," 3,203.93 "
SAO LUIS DO QUITUNDE-AL,AL, 506.15 , -   , 506.15 ," 3,573.62 "
SAO MIGUEL DOS CAMPOS-AL,AL," 716,002.49 "," 133,180.94 "," 849,183.43 "," 6,923,035.61 "
SAO MIGUEL DOS MILAGRES-AL,AL, 349.07 , -   , 349.07 ," 2,464.55 "
SATUBA-AL,AL," 6,743.73 "," 4,090.78 "," 10,834.51 "," 121,920.21 "
TEOTONIO VILELA-AL,AL, 541.06 , -   , 541.06 ," 3,820.08 "
UNIAO DOS PALMARES-AL,AL, 575.96 , -   , 575.96 ," 4,066.55 "
VICOSA-AL,AL, 471.24 , -   , 471.24 ," 3,327.17 "
ALAGOAS  TOTAL,," 5,196,790.21 "," 315,534.44 "," 5,512,324.65 "," 46,834,413.21 "
ANAMA-AM,AM," 22,162.03 "," 1,881.55 "," 24,043.58 "," 214,151.94 "
ANORI-AM,AM," 551,329.39 "," 2,090.27 "," 553,419.66 "," 3,212,535.22 "
AUTAZES-AM,AM, -   ," 6,075.39 "," 6,075.39 "," 53,759.71 "
