ANADIA-AL,AL, 327.92 , -   , 327.92 , 327.92 
ATALAIA-AL,AL, 423.56 , -   , 423.56 , 423.56 
BARRA DE SANTO ANTONIO-AL,AL, 314.25 , -   , 314.25 , 314.25 
BARRA DE SAO MIGUEL-AL,AL, 273.26 , -   , 273.26 , 273.26 
BOCA DA MATA-AL,AL, 368.91 , -   , 368.91 , 368.91 
BRANQUINHA-AL,AL, 286.93 , -   , 286.93 , 286.93 
CAJUEIRO-AL,AL, 355.24 , -   , 355.24 , 355.24 
CAMPESTRE-AL,AL, 273.26 , -   , 273.26 , 273.26 
CAMPO ALEGRE-AL,AL, 437.22 , -   , 437.22 , 437.22 
CAPELA-AL,AL, 327.92 , -   , 327.92 , 327.92 
CHA PRETA-AL,AL, 273.26 , -   , 273.26 , 273.26 
COLONIA LEOPOLDINA-AL,AL, 355.24 , -   , 355.24 , 355.24 
COQUEIRO SECO-AL,AL," 564,714.44 ", 122.10 ," 564,836.54 "," 564,836.54 "
CORURIPE-AL,AL," 358,843.74 "," 32,037.93 "," 390,881.67 "," 390,881.67 "
FELIZ DESERTO-AL,AL," 9,884.90 "," 13,814.15 "," 23,699.05 "," 23,699.05 "
FLEXEIRAS-AL,AL, 300.59 , -   , 300.59 , 300.59 
IBATEGUARA-AL,AL, 314.25 , -   , 314.25 , 314.25 
IGREJA NOVA-AL,AL, 355.24 , -   , 355.24 , 355.24 
JACUIPE-AL,AL, 273.26 , -   , 273.26 , 273.26 
JAPARATINGA-AL,AL, 273.26 , -   , 273.26 , 273.26 
JEQUIA DA PRAIA-AL,AL, 300.59 , -   , 300.59 , 300.59 
JOAQUIM GOMES-AL,AL, 355.24 , -   , 355.24 , 355.24 
JUNDIA-AL,AL, 273.26 , -   , 273.26 , 273.26 
JUNQUEIRO-AL,AL, 355.24 , -   , 355.24 , 355.24 
MACEIO-AL,AL," 576,416.48 "," 16,731.32 "," 593,147.80 "," 593,147.80 "
MARAGOGI-AL,AL, 382.57 , -   , 382.57 , 382.57 
MARECHAL DEODORO-AL,AL," 763,778.95 "," 31,122.67 "," 794,901.62 "," 794,901.62 "
MATRIZ DE CAMARAGIBE-AL,AL, 355.24 , -   , 355.24 , 355.24 
MESSIAS-AL,AL, 314.25 , -   , 314.25 , 314.25 
MURICI-AL,AL, 368.91 , -   , 368.91 , 368.91 
NOVO LINO-AL,AL, 300.59 , -   , 300.59 , 300.59 
PARIPUEIRA-AL,AL," 564,567.60 "," 5,732.83 "," 570,300.43 "," 570,300.43 "
PASSO DE CAMARAGIBE-AL,AL, 314.25 , -   , 314.25 , 314.25 
PENEDO-AL,AL," 214,000.02 ", 54.90 ," 214,054.92 "," 214,054.92 "
PIACABUCU-AL,AL, 327.92 , -   , 327.92 , 327.92 
PILAR-AL,AL," 645,892.88 "," 152,321.21 "," 798,214.09 "," 798,214.09 "
PINDOBA-AL,AL, 273.26 , -   , 273.26 , 273.26 
PORTO CALVO-AL,AL, 368.91 , -   , 368.91 , 368.91 
PORTO DE PEDRAS-AL,AL, 273.26 , -   , 273.26 , 273.26 
PORTO REAL DO COLEGIO-AL,AL, 341.58 , -   , 341.58 , 341.58 
RIO LARGO-AL,AL," 215,788.27 "," 5,998.49 "," 221,786.76 "," 221,786.76 "
ROTEIRO-AL,AL," 565,050.31 ", 388.98 ," 565,439.29 "," 565,439.29 "
SANTA LUZIA DO NORTE-AL,AL, -   , -   , -   , -   
SANTANA DO MUNDAU-AL,AL, 286.93 , -   , 286.93 , 286.93 
SAO JOSE DA LAJE-AL,AL, 355.24 , -   , 355.24 , 355.24 
SAO LUIS DO QUITUNDE-AL,AL, 396.23 , -   , 396.23 , 396.23 
SAO MIGUEL DOS CAMPOS-AL,AL," 701,872.25 "," 124,408.74 "," 826,280.99 "," 826,280.99 "
SAO MIGUEL DOS MILAGRES-AL,AL, 273.26 , -   , 273.26 , 273.26 
SATUBA-AL,AL," 12,648.02 "," 7,955.28 "," 20,603.30 "," 20,603.30 "
TEOTONIO VILELA-AL,AL, 423.56 , -   , 423.56 , 423.56 
UNIAO DOS PALMARES-AL,AL, 450.89 , -   , 450.89 , 450.89 
VICOSA-AL,AL, 368.91 , -   , 368.91 , 368.91 
ALAGOAS  TOTAL,," 5,206,451.52 "," 390,688.60 "," 5,597,140.12 "," 5,597,140.12 "
ANAMA-AM,AM," 23,199.92 "," 1,524.59 "," 24,724.51 "," 24,724.51 "
ANORI-AM,AM," 23,024.71 "," 1,630.44 "," 24,655.15 "," 24,655.15 "
AUTAZES-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
BERURI-AM,AM, -   ," 1,321.39 "," 1,321.39 "," 1,321.39 "
CAAPIRANGA-AM,AM," 227,215.12 ", 172.28 ," 227,387.40 "," 227,387.40 "
CAREIRO DA VARZEA-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
CAREIRO-AM,AM, -   ," 1,321.39 "," 1,321.39 "," 1,321.39 "
COARI-AM,AM," 1,811,779.26 "," 1,632,065.95 "," 3,443,845.21 "," 3,443,845.21 "
CODAJAS-AM,AM," 23,024.71 "," 1,820.98 "," 24,845.69 "," 24,845.69 "
IRANDUBA-AM,AM, 10.88 ," 3,905.34 "," 3,916.22 "," 3,916.22 "
ITACOATIARA-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
ITAPIRANGA-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
MANACAPURU-AM,AM, -   ," 1,321.39 "," 1,321.39 "," 1,321.39 "
MANAQUIRI-AM,AM, -   ," 1,321.39 "," 1,321.39 "," 1,321.39 "
MANAUS-AM,AM, -   ," 94,611.68 "," 94,611.68 "," 94,611.68 "
PARINTINS-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
SILVES-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
TEFE-AM,AM," 260,823.13 "," 42,227.92 "," 303,051.05 "," 303,051.05 "
URUCARA-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
URUCURITUBA-AM,AM, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
AMAZONAS  TOTAL,," 2,369,077.73 "," 1,814,487.46 "," 4,183,565.19 "," 4,183,565.19 "
LARANJAL DO JARI-AP,AP, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
MACAPA-AP,AP, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
MAZAGAO-AP,AP, -   ," 3,905.34 "," 3,905.34 "," 3,905.34 "
AMAPA  TOTAL,, -   ," 11,716.02 "," 11,716.02 "," 11,716.02 "
ACAJUTIBA-BA,BA," 1,107.91 ", -   ," 1,107.91 "," 1,107.91 "
ADUSTINA-BA,BA," 1,107.91 ", -   ," 1,107.91 "," 1,107.91 "
AGUA FRIA-BA,BA," 1,107.91 ", -   ," 1,107.91 "," 1,107.91 "
AIQUARA-BA,BA, 963.40 , -   , 963.40 , 963.40 
ALAGOINHAS-BA,BA," 727,818.89 "," 146,159.11 "," 873,978.00 "," 873,978.00 "
ALCOBACA-BA,BA," 1,252.42 ", -   ," 1,252.42 "," 1,252.42 "
ALMADINA-BA,BA, 963.40 , -   , 963.40 , 963.40 
AMARGOSA-BA,BA," 1,396.93 ", -   ," 1,396.93 "," 1,396.93 "
AMELIA RODRIGUES-BA,BA," 1,300.60 ", -   ," 1,300.60 "," 1,300.60 "
ANAGE-BA,BA," 1,300.60 ", -   ," 1,300.60 "," 1,300.60 "
ANGUERA-BA,BA," 1,011.57 ", -   ," 1,011.57 "," 1,011.57 "
ANTAS-BA,BA," 1,156.09 ", -   ," 1,156.09 "," 1,156.09 "
ANTONIO CARDOSO-BA,BA," 1,011.57 ", -   ," 1,011.57 "," 1,011.57 "
APORA-BA,BA," 1,156.09 ", -   ," 1,156.09 "," 1,156.09 "
APUAREMA-BA,BA, 963.40 , -   , 963.40 , 963.40 
ARACAS-BA,BA," 425,275.96 "," 131,251.30 "," 556,527.26 "," 556,527.26 "
ARACI-BA,BA," 1,541.45 ", -   ," 1,541.45 "," 1,541.45 "
ARAMARI-BA,BA," 1,100.07 ", 37.17 ," 1,137.24 "," 1,137.24 "
ARATACA-BA,BA," 1,011.57 ", -   ," 1,011.57 "," 1,011.57 "
ARATUIPE-BA,BA, 963.40 , -   , 963.40 , 963.40 
AURELINO LEAL-BA,BA," 1,059.75 ", -   ," 1,059.75 "," 1,059.75 "
BAIXA GRANDE-BA,BA," 1,252.42 ", -   ," 1,252.42 "," 1,252.42 "
BANZAE-BA,BA," 1,011.57 ", -   ," 1,011.57 "," 1,011.57 "
BARRA DO CHOCA-BA,BA," 1,396.93 ", -   ," 1,396.93 "," 1,396.93 "
